Id	Type	Priority	PrefixRoot	Root
97901909	OnFrame	1	57685	57501
97901910	OnFrame	1	57687	57501
97901911	OnFrame	1	57689	57501
97901912	OnFrame	1	57691	57501
97902001	OnFrame	1	57693	57501
97902002	OnFrame	1	57695	57501
97902003	OnFrame	1	57697	57501
97902101	OnFrame	1	57699	57501
97902102	OnFrame	1	57701	57501
97902103	OnFrame	1	57703	57501
97902104	OnFrame	1	57705	57501
97902105	OnFrame	1	57707	57501
97902106	OnFrame	1	57709	57501
97902107	OnFrame	1	57711	57501
97902108	OnFrame	1	57713	57501
97902109	OnFrame	1	57715	57501
97902110	OnFrame	1	57717	57501
97902501	OnFrame	1	57719	57501
97902502	OnFrame	1	57721	57501
97902503	OnFrame	1	57723	57501
97902504	OnFrame	1	57725	57501
97902505	OnFrame	1	57727	57501
97902506	OnFrame	1	57729	57501
97902507	OnFrame	1	57731	57501
97903601	OnFrame	1	57733	57501
97903602	OnFrame	1	57735	57501
97903603	OnFrame	1	57737	57501
97903604	OnFrame	1	57739	57501
97903605	OnFrame	1	57741	57501
97903606	OnFrame	1	57743	57501
97903607	OnFrame	1	57745	57501
97903608	OnFrame	1	57747	57501
97904201	OnFrame	1	57749	57501
97904202	OnFrame	1	57751	57501
97904203	OnFrame	1	57753	57501
97904204	OnFrame	1	57755	57501
97904205	OnFrame	1	57757	57501
97904206	OnFrame	1	57759	57501
97903501	OnFrame	1	57761	57501
97903502	OnFrame	1	57763	57501
97903503	OnFrame	1	57765	57501
97903504	OnFrame	1	57767	57501
97903505	OnFrame	1	57769	57501
97903506	OnFrame	1	57771	57501
97903507	OnFrame	1	57773	57501
97903508	OnFrame	1	57775	57501
97903509	OnFrame	1	57777	57501
97903510	OnFrame	1	57779	57501
97903511	OnFrame	1	57781	57501
97903512	OnFrame	1	57783	57501
97903513	OnFrame	1	57785	57501
97904001	OnFrame	1	57787	57501
97904002	OnFrame	1	57789	57501
97904003	OnFrame	1	57791	57501
97904004	OnFrame	1	57793	57501
97904005	OnFrame	1	57795	57501
97904006	OnFrame	1	57797	57501
97904007	OnFrame	1	57799	57501
97904008	OnFrame	1	57801	57501
97904009	OnFrame	1	57803	57501
97904010	OnFrame	1	57805	57501
97904011	OnFrame	1	57807	57501
97904012	OnFrame	1	57809	57501
97904013	OnFrame	1	57811	57501
97904101	OnFrame	1	57813	57501
97904102	OnFrame	1	57815	57501
97904103	OnFrame	1	57817	57501
97904104	OnFrame	1	57819	57501
97904105	OnFrame	1	57821	57501
97904106	OnFrame	1	57823	57501
97904107	OnFrame	1	57825	57501
97904108	OnFrame	1	57827	57501
97904109	OnFrame	1	57829	57501
97904110	OnFrame	1	57831	57501
97904401	OnFrame	1	57833	57501
97904402	OnFrame	1	57835	57501
97904403	OnFrame	1	57837	57501
97904404	OnFrame	1	57839	57501
97904405	OnFrame	1	57841	57501
97904406	OnFrame	1	57843	57501
97904407	OnFrame	1	57845	57501
97904408	OnFrame	1	57847	57501
97904409	OnFrame	1	57849	57501
97904410	OnFrame	1	57851	57501
97904411	OnFrame	1	57853	57501
97904412	OnFrame	1	57855	57501
97904413	OnFrame	1	57857	57501
97904414	OnFrame	1	57859	57501
97902201	OnFrame	1	57861	57501
97902202	OnFrame	1	57863	57501
97902203	OnFrame	1	57865	57501
97902204	OnFrame	1	57867	57501
97902205	OnFrame	1	57869	57501
97902206	OnFrame	1	57871	57501
97902207	OnFrame	1	57873	57501
97902208	OnFrame	1	57875	57501
97902209	OnFrame	1	57877	57501
97902210	OnFrame	1	57879	57501
97902211	OnFrame	1	57881	57501
97904501	OnFrame	1	57883	57501
97904502	OnFrame	1	57885	57501
97904503	OnFrame	1	57887	57501
97904504	OnFrame	1	57889	57501
97904505	OnFrame	1	57891	57501
97904506	OnFrame	1	57893	57501
97904507	OnFrame	1	57895	57501
97904508	OnFrame	1	57897	57501
97904509	OnFrame	1	57899	57501
97904510	OnFrame	1	57901	57501
97904511	OnFrame	1	57903	57501
97904512	OnFrame	1	57905	57501
97904513	OnFrame	1	57907	57501
97904514	OnFrame	1	57909	57501
97904515	OnFrame	1	57911	57501
97904516	OnFrame	1	57913	57501
97904517	OnFrame	1	57915	57501
97904601	OnFrame	1	57917	57501
97904602	OnFrame	1	57919	57501
97904603	OnFrame	1	57921	57501
97904604	OnFrame	1	57923	57501
97904605	OnFrame	1	57925	57501
97904606	OnFrame	1	57927	57501
97904607	OnFrame	1	57929	57501
97904608	OnFrame	1	57931	57501
97904609	OnFrame	1	57933	57501
97904610	OnFrame	1	57935	57501
97904611	OnFrame	1	57937	57501
97904612	OnFrame	1	57939	57501
97904613	OnFrame	1	57941	57501
97904614	OnFrame	1	57943	57501
97904615	OnFrame	1	57945	57501
97904616	OnFrame	1	57947	57501
97832001	OnFrame	1	57498	57501
97832002	OnFrame	1	57502	57501
97832003	OnFrame	1	57504	57501
97832004	OnFrame	1	57506	57501
97832005	OnFrame	1	57508	57501
97832006	OnFrame	1	57510	57501
97832007	OnFrame	1	57512	57501
97832008	OnFrame	1	57514	57501
97832009	OnFrame	1	57516	57501
97832011	OnFrame	1	57518	57501
97832012	OnFrame	1	57520	57501
97832016	OnFrame	1	57522	57501
97832017	OnFrame	1	57524	57501
97832018	OnFrame	1	57526	57501
97832019	OnFrame	1	57528	57501
97832021	OnFrame	1	57530	57501
97832022	OnFrame	1	57532	57501
97832023	OnFrame	1	57534	57501
97832024	OnFrame	1	57536	57501
97832030	OnFrame	1	57538	57501
97832031	OnFrame	1	57540	57501
97832032	OnFrame	1	57542	57501
97832033	OnFrame	1	57544	57501
97832034	OnFrame	1	57546	57501
97832201	OnFrame	1	57548	57501
97832202	OnFrame	1	57551	57501
97832203	OnFrame	1	57553	57501
97832204	OnFrame	1	57555	57501
97832205	OnFrame	1	57557	57501
97832206	OnFrame	1	57559	57501
97832207	OnFrame	1	57561	57501
97832208	OnFrame	1	57563	57501
97832209	OnFrame	1	57565	57501
97832211	OnFrame	1	57567	57501
97832212	OnFrame	1	57569	57501
97832213	OnFrame	1	57571	57501
97832214	OnFrame	1	57573	57501
97832215	OnFrame	1	57575	57501
97832216	OnFrame	1	57577	57501
97832221	OnFrame	1	57579	57501
97832222	OnFrame	1	57581	57501
97832223	OnFrame	1	57583	57501
97832224	OnFrame	1	57585	57501
97832225	OnFrame	1	57587	57501
97832226	OnFrame	1	57589	57501
97873107	OnFrame	1	57949	57501
97873108	OnFrame	1	57952	57501
97870101	OnFrame	1	57954	57501
97870102	OnFrame	1	57956	57501
97870103	OnFrame	1	57958	57501
97870104	OnFrame	1	57960	57501
97870105	OnFrame	1	57962	57501
97870106	OnFrame	1	57964	57501
97870107	OnFrame	1	57966	57501
97870108	OnFrame	1	57968	57501
97870109	OnFrame	1	57970	57501
97870110	OnFrame	1	57972	57501
97870111	OnFrame	1	57974	57501
97870112	OnFrame	1	57976	57501
97870201	OnFrame	1	57978	57501
97870202	OnFrame	1	57980	57501
97870203	OnFrame	1	57982	57501
97870204	OnFrame	1	57984	57501
97870205	OnFrame	1	57986	57501
97870301	OnFrame	1	57988	57501
97870302	OnFrame	1	57990	57501
97870303	OnFrame	1	57992	57501
97870304	OnFrame	1	57994	57501
97870305	OnFrame	1	57996	57501
97904701	OnFrame	1	57998	57501
97904702	OnFrame	1	58001	57501
97904703	OnFrame	1	58003	57501
97904704	OnFrame	1	58005	57501
97904801	OnFrame	1	58007	57501
97904802	OnFrame	1	58010	57501
97904803	OnFrame	1	58012	57501
97904901	OnFrame	1	58014	57501
97904902	OnFrame	1	58017	57501
97904903	OnFrame	1	58019	57501
97905001	OnFrame	1	58021	57501
97905002	OnFrame	1	58024	57501
97905003	OnFrame	1	58026	57501
97905004	OnFrame	1	58028	57501
97905005	OnFrame	1	58030	57501
97905006	OnFrame	1	58032	57501
97905007	OnFrame	1	58034	57501
97905008	OnFrame	1	58036	57501
97905009	OnFrame	1	58038	57501
97905010	OnFrame	1	58040	57501
97905011	OnFrame	1	58042	57501
97905012	OnFrame	1	58044	57501
97905013	OnFrame	1	58046	57501
97905014	OnFrame	1	58048	57501
97905015	OnFrame	1	58050	57501
97905016	OnFrame	1	58052	57501
97873601	OnFrame	1	58054	57501
97873602	OnFrame	1	58057	57501
97873603	OnFrame	1	58059	57501
97873604	OnFrame	1	58061	57501
97873605	OnFrame	1	58063	57501
97873606	OnFrame	1	58065	57501
97873607	OnFrame	1	58067	57501
97873608	OnFrame	1	58069	57501
97873609	OnFrame	1	58071	57501
97873610	OnFrame	1	58073	57501
97873611	OnFrame	1	58075	57501
97903301	OnFrame	1	58078	57501
97903302	OnFrame	1	58079	57501
97903303	OnFrame	1	58081	57501
97903304	OnFrame	1	58083	57501
97903305	OnFrame	1	58085	57501
97903306	OnFrame	1	58087	57501
97903307	OnFrame	1	58089	57501
97903308	OnFrame	1	58091	57501
97903309	OnFrame	1	58093	57501
97903401	OnFrame	1	58095	57501
97903402	OnFrame	1	58097	57501
97903403	OnFrame	1	58099	57501
97903404	OnFrame	1	58101	57501
97903405	OnFrame	1	58103	57501
97903406	OnFrame	1	58105	57501
97903407	OnFrame	1	58107	57501
97902601	OnFrame	1	58109	57501
97902602	OnFrame	1	58111	57501
97902603	OnFrame	1	58113	57501
97902604	OnFrame	1	58115	57501
97902605	OnFrame	1	58117	57501
97902606	OnFrame	1	58119	57501
97819006	OnFrame	1	58121	57501
97819007	OnFrame	1	58123	57501
97819008	OnFrame	1	58125	57501
97819009	OnFrame	1	58127	57501
97819010	OnFrame	1	58129	57501
97819011	OnFrame	1	58131	57501
97819012	OnFrame	1	58133	57501
97819013	OnFrame	1	58135	57501
97819014	OnFrame	1	58137	57501
97819015	OnFrame	1	58139	57501
97819016	OnFrame	1	58141	57501
97819017	OnFrame	1	58143	57501
97819018	OnFrame	1	58145	57501
97819019	OnFrame	1	58147	57501
97819020	OnFrame	1	58149	57501
97819021	OnFrame	1	58151	57501
97819022	OnFrame	1	58153	57501
97819023	OnFrame	1	58155	57501
97819024	OnFrame	1	58157	57501
97819025	OnFrame	1	58159	57501
97903801	OnFrame	1	58161	57501
97903802	OnFrame	1	58163	57501
97903803	OnFrame	1	58165	57501
97903804	OnFrame	1	58167	57501
97903805	OnFrame	1	58169	57501
97903806	OnFrame	1	58171	57501
97903807	OnFrame	1	58173	57501
97903808	OnFrame	1	58175	57501
97903809	OnFrame	1	58177	57501
97903810	OnFrame	1	58179	57501
97903811	OnFrame	1	58181	57501
97903812	OnFrame	1	58183	57501
97903813	OnFrame	1	58185	57501
97954701	OnFrame	1	58187	57501
97954702	OnFrame	1	58189	57501
97903701	OnFrame	1	58191	57501
97903702	OnFrame	1	58193	57501
97903703	OnFrame	1	58195	57501
97903704	OnFrame	1	58197	57501
97903705	OnFrame	1	58199	57501
97812001	OnFrame	1	58201	57501
97812002	OnFrame	1	58203	57501
97812003	OnFrame	1	58205	57501
97812004	OnFrame	1	58207	57501
97812005	OnFrame	1	58209	57501
97812006	OnFrame	1	58211	57501
97812007	OnFrame	1	58213	57501
97812008	OnFrame	1	58215	57501
97812009	OnFrame	1	58217	57501
97812010	OnFrame	1	58219	57501
97812011	OnFrame	1	58221	57501
97812012	OnFrame	1	58223	57501
97812013	OnFrame	1	58225	57501
97812014	OnFrame	1	58227	57501
97811001	OnFrame	1	58229	57501
97811002	OnFrame	1	58231	57501
97811003	OnFrame	1	58233	57501
97811004	OnFrame	1	58235	57501
97811005	OnFrame	1	58237	57501
97811011	OnFrame	1	58239	57501
97811012	OnFrame	1	58241	57501
97811013	OnFrame	1	58243	57501
97811014	OnFrame	1	58245	57501
97811015	OnFrame	1	58247	57501
97811021	OnFrame	1	58249	57501
97811022	OnFrame	1	58251	57501
97811023	OnFrame	1	58253	57501
97811024	OnFrame	1	58255	57501
97811025	OnFrame	1	58257	57501
97811026	OnFrame	1	58259	57501
97811027	OnFrame	1	58261	57501
97811028	OnFrame	1	58263	57501
97811029	OnFrame	1	58265	57501
97812021	OnFrame	1	58267	57501
97812022	OnFrame	1	58269	57501
97812023	OnFrame	1	58271	57501
97812024	OnFrame	1	58273	57501
97812025	OnFrame	1	58275	57501
97812026	OnFrame	1	58277	57501
97812027	OnFrame	1	58279	57501
97812028	OnFrame	1	58281	57501
97812029	OnFrame	1	58283	57501
97812031	OnFrame	1	58285	57501
97812032	OnFrame	1	58287	57501
97812033	OnFrame	1	58289	57501
97821501	OnFrame	1	58291	57501
97821502	OnFrame	1	58293	57501
97821503	OnFrame	1	58295	57501
97821504	OnFrame	1	58297	57501
97821505	OnFrame	1	58299	57501
97821506	OnFrame	1	58301	57501
97821507	OnFrame	1	58303	57501
97821508	OnFrame	1	58305	57501
97821509	OnFrame	1	58307	57501
97821510	OnFrame	1	58309	57501
97821511	OnFrame	1	58311	57501
97821512	OnFrame	1	58313	57501
97821513	OnFrame	1	58315	57501
97821301	OnFrame	1	58317	57501
97821302	OnFrame	1	58319	57501
97821303	OnFrame	1	58321	57501
97821304	OnFrame	1	58323	57501
97821305	OnFrame	1	58325	57501
97821001	OnFrame	1	58327	57501
97821002	OnFrame	1	58329	57501
97821003	OnFrame	1	58331	57501
97821004	OnFrame	1	58333	57501
97821005	OnFrame	1	58335	57501
97821006	OnFrame	1	58337	57501
97821007	OnFrame	1	58339	57501
97821008	OnFrame	1	58341	57501
97821009	OnFrame	1	58343	57501
97821010	OnFrame	1	58345	57501
97821011	OnFrame	1	58347	57501
97821012	OnFrame	1	58349	57501
97821013	OnFrame	1	58351	57501
97821014	OnFrame	1	58353	57501
97821015	OnFrame	1	58355	57501
97813000	OnFrame	1	58357	57501
97813001	OnFrame	1	58359	57501
97813002	OnFrame	1	58361	57501
97813003	OnFrame	1	58363	57501
97813004	OnFrame	1	58365	57501
97813010	OnFrame	1	58367	57501
97813011	OnFrame	1	58369	57501
97813012	OnFrame	1	58371	57501
97813013	OnFrame	1	58373	57501
97813014	OnFrame	1	58375	57501
97813015	OnFrame	1	58377	57501
97813016	OnFrame	1	58379	57501
97813017	OnFrame	1	58381	57501
97813018	OnFrame	1	58383	57501
97813020	OnFrame	1	58385	57501
97813021	OnFrame	1	58387	57501
97813022	OnFrame	1	58389	57501
97813023	OnFrame	1	58391	57501
97813024	OnFrame	1	58393	57501
97813025	OnFrame	1	58395	57501
97813026	OnFrame	1	58397	57501
97813027	OnFrame	1	58399	57501
97813033	OnFrame	1	58401	57501
97813034	OnFrame	1	58403	57501
97815001	OnFrame	1	58405	57501
97815002	OnFrame	1	58407	57501
97815003	OnFrame	1	58409	57501
97815004	OnFrame	1	58411	57501
97815005	OnFrame	1	58413	57501
97815006	OnFrame	1	58415	57501
97815007	OnFrame	1	58417	57501
97815008	OnFrame	1	58419	57501
97815011	OnFrame	1	58421	57501
97815012	OnFrame	1	58423	57501
97815013	OnFrame	1	58425	57501
97815014	OnFrame	1	58427	57501
97815015	OnFrame	1	58429	57501
97815022	OnFrame	1	58431	57501
97815026	OnFrame	1	58433	57501
97815027	OnFrame	1	58435	57501
97815028	OnFrame	1	58437	57501
97816001	OnFrame	1	58439	57501
97816002	OnFrame	1	58441	57501
97816003	OnFrame	1	58443	57501
97816004	OnFrame	1	58445	57501
97816005	OnFrame	1	58447	57501
97816006	OnFrame	1	58449	57501
97816007	OnFrame	1	58451	57501
97816008	OnFrame	1	58453	57501
97816009	OnFrame	1	58455	57501
97816011	OnFrame	1	58457	57501
97816012	OnFrame	1	58459	57501
97816013	OnFrame	1	58461	57501
97816014	OnFrame	1	58463	57501
97816015	OnFrame	1	58465	57501
97816016	OnFrame	1	58467	57501
97816017	OnFrame	1	58469	57501
97816018	OnFrame	1	58471	57501
97816019	OnFrame	1	58473	57501
97816020	OnFrame	1	58475	57501
97817001	OnFrame	1	58477	57501
97817002	OnFrame	1	58479	57501
97817003	OnFrame	1	58481	57501
97817004	OnFrame	1	58483	57501
97817005	OnFrame	1	58485	57501
97817011	OnFrame	1	58487	57501
97817012	OnFrame	1	58489	57501
97817013	OnFrame	1	58491	57501
97817014	OnFrame	1	58493	57501
97817015	OnFrame	1	58495	57501
97817016	OnFrame	1	58497	57501
97817017	OnFrame	1	58499	57501
97817018	OnFrame	1	58501	57501
97817019	OnFrame	1	58503	57501
97817020	OnFrame	1	58505	57501
97818001	OnFrame	1	58507	57501
97818002	OnFrame	1	58509	57501
97818003	OnFrame	1	58511	57501
97818004	OnFrame	1	58513	57501
97818005	OnFrame	1	58515	57501
97818006	OnFrame	1	58517	57501
97818007	OnFrame	1	58519	57501
97818008	OnFrame	1	58521	57501
97818009	OnFrame	1	58523	57501
97818011	OnFrame	1	58525	57501
97818012	OnFrame	1	58527	57501
97818013	OnFrame	1	58529	57501
97831001	OnFrame	1	58531	57501
97831002	OnFrame	1	58533	57501
97831003	OnFrame	1	58535	57501
97831004	OnFrame	1	58537	57501
97831005	OnFrame	1	58539	57501
97831006	OnFrame	1	58541	57501
97831007	OnFrame	1	58543	57501
97831008	OnFrame	1	58545	57501
97831009	OnFrame	1	58547	57501
97831011	OnFrame	1	58549	57501
97831012	OnFrame	1	58551	57501
97831013	OnFrame	1	58553	57501
97831014	OnFrame	1	58555	57501
97831015	OnFrame	1	58557	57501
97831016	OnFrame	1	58559	57501
90090001	OnFrame	1	58561	58563
90090002	OnFrame	1	58568	58572
90090004	OnFrame	1	58595	58596
90095462	OnFrame	1	58602	58603
90093453	OnFrame	1	58620	58639
90099912	OnFrame	1	45630	58702
99999914	OnFrame	1	45630	58707
90090010	OnFrame	1	45630	58709
90090011	OnFrame	1	45630	58747
90090012	OnFrame	1	58595	58761
90090013	OnFrame	1	58595	58778
90090014	OnFrame	1	58595	58783
90090015	OnFrame	1	58595	58786
90090016	OnFrame	1	58595	58793
90090017	OnFrame	1	58595	58797
90090018	OnFrame	1	58595	58801
90090019	OnFrame	1	58595	58804
90090020	OnFrame	1	58595	58807
90090021	OnFrame	1	58595	58812
90090022	OnFrame	1	58595	58817
90090023	OnFrame	1	58595	58823
90090024	OnFrame	1	58595	58825
90090025	OnFrame	1	58595	58837
90090026	OnFrame	1	58595	58841
90090027	OnFrame	1	58595	58844
90090028	OnFrame	1	58595	58849
90090029	OnFrame	1	58852	58853
1002	OnFrame	1	58856	58891
1018	OnFrame	1	60249	60283
1009	OnFrame	1	60522	60551
1004	OnFrame	1	60630	60659
1016	OnFrame	1	60701	60731
1023	OnFrame	1	61024	61052
1017	OnFrame	1	61087	61115
1117	OnFrame	1	61297	61308
1217	OnFrame	1	3594	61477
1317	OnFrame	1	61481	61491
1006	OnFrame	1	61695	61724
1011	OnFrame	1	61799	61829
1003	OnFrame	1	61895	61924
1026	OnFrame	1	61979	62008
1012	OnFrame	1	62073	62103
1001	OnFrame	1	62369	62397
1005	OnFrame	1	62503	62533
1007	OnFrame	1	62602	62628
1008	OnFrame	1	62703	62732
1013	OnFrame	1	62860	62888
1014	OnFrame	1	62922	62950
1022	OnFrame	1	62984	63014
1015	OnFrame	1	63156	63185
1101	OnFrame	1	63345	63371
9039	OnFrame	1	65137	65152
8215	OnFrame	1	65250	65275
8213	OnFrame	1	65547	65549
2013	OnFrame	1	1022	65585
2014	OnFrame	1	930	65587
8701	OnFrame	1	65592	65623
8731	OnFrame	1	65967	65980
8733	OnFrame	1	66175	66192
8736	OnFrame	1	66369	66376
8738	OnFrame	1	66483	66485
8739	OnFrame	1	66490	66492
8741	OnFrame	1	66497	66512
7001	OnFrame	1	66757	66796
7002	OnFrame	1	66800	66829
7003	OnFrame	1	66831	66854
7005	OnFrame	1	66856	66881
7008	OnFrame	1	66883	66901
7007	OnFrame	1	66903	66920
7012	OnFrame	1	66922	66829
7006	OnFrame	1	66941	66959
7004	OnFrame	1	66961	66978
7023	OnFrame	1	66980	66854
9003	OnFrame	1	66997	67006
9009	OnFrame	1	67023	67033
9010	OnFrame	1	67046	67049
9011	OnFrame	1	67061	67064
9012	OnFrame	1	67082	67084
9013	OnFrame	1	67100	67103
9014	OnFrame	1	67125	67126
9015	OnFrame	1	67137	67144
9016	OnFrame	1	67162	67165
9017	OnFrame	1	67177	67184
9018	OnFrame	1	67220	67234
9019	OnFrame	1	67305	67306
9020	OnFrame	1	67331	67333
9021	OnFrame	1	67353	67355
9601	OnFrame	1	67378	67379
9602	OnFrame	1	67467	67468
9603	OnFrame	1	67467	67497
9604	OnFrame	1	67517	67518
9605	OnFrame	1	67529	67530
9606	OnFrame	1	67529	67561
9607	OnFrame	1	67529	67583
9025	OnFrame	1	67605	67609
9610	OnFrame	1	67630	67642
9611	OnFrame	1	67675	67679
9612	OnFrame	1	67687	67689
9613	OnFrame	1	67694	67696
9614	OnFrame	1	67701	67704
9615	OnFrame	1	67731	67734
9036	OnFrame	1	67738	67741
9042	OnFrame	1	67765	67778
9941	OnFrame	1	67864	67890
9943	OnFrame	1	67907	67909
9040	OnFrame	1	67921	67930
9041	OnFrame	1	68015	68016
9945	OnFrame	1	68046	68048
9045	OnFrame	1	68074	68075
9046	OnFrame	1	68108	68110
9951	OnFrame	1	68151	68156
9952	OnFrame	1	68194	68201
9044	OnFrame	1	68296	68297
9026	OnFrame	1	68324	68325
9033	OnFrame	1	68351	68359
9038	OnFrame	1	68427	68428
9960	OnFrame	1	68452	68457
9958	OnFrame	1	68523	68526
9954	OnFrame	1	68548	68552
9955	OnFrame	1	68641	68645
9037	OnFrame	1	68757	68762
9034	OnFrame	1	68840	68846
9022	OnFrame	1	68873	68875
9043	OnFrame	1	68909	68919
9051	OnFrame	1	68957	68961
9058	OnFrame	1	69157	69158
9957	OnFrame	1	20409	69162
9052	OnFrame	1	69164	69169
9053	OnFrame	1	69164	69169
9054	OnFrame	1	69164	69169
9055	OnFrame	1	69164	69169
9056	OnFrame	1	69164	69277
9057	OnFrame	1	69282	69285
9922	OnFrame	1	69336	69339
9923	OnFrame	1	69373	69374
9035	OnFrame	1	69405	69410
2008	OnFrame	1	9912	69492
9981	OnFrame	1	69506	69512
9082	OnFrame	1	69531	69532
9983	OnFrame	1	69560	69561
9984	OnFrame	1	69572	69573
8340	OnFrame	1	69579	69587
9988	OnFrame	1	69605	69632
9971	OnFrame	1	69823	69829
9972	OnFrame	1	69912	69923
9050	OnFrame	1	69944	69957
9047	OnFrame	1	70071	70076
9048	OnFrame	1	70097	70101
9049	OnFrame	1	70118	70122
9060	OnFrame	1	70135	70136
9061	OnFrame	1	70175	70176
9023	OnFrame	1	70952	70963
8110	OnFrame	1	70967	71024
8111	OnFrame	1	71098	71128
8112	OnFrame	1	71180	71203
8113	OnFrame	1	71216	71237
8120	OnFrame	1	71249	71261
8130	OnFrame	1	71417	71478
8140	OnFrame	1	71646	71670
8141	OnFrame	1	71739	71741
8150	OnFrame	1	71751	71760
8160	OnFrame	1	71879	71884
8170	OnFrame	1	71939	71954
8180	OnFrame	1	72077	72081
9002	OnFrame	1	72142	72143
8190	OnFrame	1	72192	72199
8310	OnFrame	1	72286	72291
8311	OnFrame	1	72395	72411
8320	OnFrame	1	72498	72503
8322	OnFrame	1	72583	72593
8330	OnFrame	1	72793	72795
9501	OnFrame	1	75960	75962
