StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable
10060104	Powerful Reinforcement	New variants awaited Gray Raven on the high platform. Defeat them.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab05.png		102	308				1								4	60		1		40	12	300	10060103				100601040	10060104	100604	10060104				12	60	10			1	1100614	3100614		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	64		1	2	3		
10060201	Mind Noises	According to Watanabe, this city belonged to Kurono Group. They might have put the map in one of the facilities in the city center.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								5	61		1		40	12	300	10060104				100601050	10060105	100605	10060105				12	60	10			1	1100621			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	65		1	2	3		
10060202	Parting Ways	The conflict between Nanami and Watanabe seemed to have started here. A number of Corrupted had gathered here since they left.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	307				1								6	61		1		40	12	300	10060201				100601060	10060106	100606	10060106				12	60	10			1	1100622			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	66		1	2	3		
10060203	Greater Threats	Many guards outside the central facility had already turned into Corrupted. Defeat them to find a way into the facility.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	307				1								7	61		1		40	12	300	10060202				100601070	10060107	100607	10060107				12	60	10			1	1100623			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	67		1	2	3		
10060204	Detonation	Gray Raven triggered the alarm upon entering the facility. Close all the exits now.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0602.png		111	308				1								8	61		1		40	12	300	10060203				100601080	10060108	100608	10060108				12	60	10			1	1100624	3100624		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	68		1	2	3		
10060301	Cleansing	The central facility didn't have much internal damage. Gray Raven decided to split up and search for the map of the underground city.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								9	62		1		40	12	300	10060204				100601090	10060109	100609	10060109				12	60	10			1	1100631			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	69		1	2	3		
10060302	Retreat	There are many terminals storing different data in the facility. Defeat the Corrupted one by one and look for the map.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								10	62		1		40	12	300	10060301				100601100	10060110	100610	10060110				12	60	10			1	1100632			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	70		1	2	3		
10060303	Cerberus	Lee, Kamui and Lucia each picked a different area. In front of Lucia is the Living District.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	308				1								11	62		1		40	12	300	10060302				100601110	10060111	100611	10060111				12	60	10			1	1100633	3100633		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	71		1	2	3		
10060304	Purifying Force	A room in the Living District reminded Lucia of the days when she and the Princess of Punishing were sisters. Then the siren went off again.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0603.png		112	308				1								12	62		1		40	12	300	10060303				100601120	10060112	100612	10060112				12	60	10			1	1100634	3100634		3	Have all members survive	Die less than once	Clear in 150s							1	21	2	1							12	1		Rectangle	72		1	2	3		
10070101	Left Behind	粛清部隊との交戦が造反と看做され、グレイレイヴン指揮官はニコラに拘束された。一方、廃墟にいるルシアが目を覚ます。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	304				1								1	64		1		50	15	300	11050106				100701010	10070101	100701	10070101				15	70	10			1	1100711	3100711		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	73		1	2	3		
10070102	Buried Alive	粛清部隊の攻撃によりグレイレイヴンは深部へと落下し、散り散りになってしまった。ルシアは移動中にリーとリーフを発見する。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	302				1								2	64		1		50	15	300	10070101				100701020	10070102	100702	10070102				15	70	10			1	1100712	3100712		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	74		1	2	3		
10070103	Restructure	隊員を捜索していたグレイレイヴンは、交戦中のワタナベとナナミを見つけた。交戦の理由は不明だが、まずは止めなくては。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0701.png		111	302				1								3	64		1		50	15	300	10070102				100701030	10070103	100703	10070103				15	70	10			1	1100713	3100713		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	75		1	2	3		
10070104	Unexpected Alliance	どうやらカムイも侵蝕体と戦闘中のようだ。グレイレイヴンは援護に向かう。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1								4	64		1		50	15	300	10070103				100701040	10070104	100704	10070104				15	70	10			1	1100714	3100714		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	76		1	2	3		
10070201	Split	地底のグレイレイヴンは、指揮官とコンタクトを取るためにもまず地上に戻る方法を探すことにした。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		112	304				1								5	65		1		50	15	300	10070104				100701050	10070105	100705	10070105				15	70	10			1	1100721	3100721		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	77		1	2	3		
10070202	Tracking	どうやら粛清部隊も内部抗争に巻き込まれていたようだ。「グレイレイヴンを攻撃しない」という条件付きで、ビアンカは出口捜索のチームに合流した。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	304				1								6	65		1		50	15	300	10070201				100701060	10070106	100706	10070106				15	70	10			1	1100722	3100722		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	78		1	2	3		
10070203	Encounter	どうやらワタナベはかつての第1部隊で唯一再起動を回避した構造体らしい。ビアンカが詳細を聞こうと思った瞬間、話の腰を折るように侵蝕体が出現する。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab04.png		101	304				1								7	65		1		50	15	300	10070202				100701070	10070107	100707	10070107				15	70	10			1	1100723			3	Have all members survive	Die less than once	Die less than twice							1		2	1	1005						12	1		Rectangle			1	2	3		
10070204	Abnormal Energy	粛清部隊のカレニーナは、ルシアに対して一方ならぬ執着を持っているらしい。話しをするためには、一戦交える他ない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	304				1								8	65		1		50	15	300	10070203				100701080	10070108	100708	10070108				15	70	10			1	1100724			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	80		1	2	3		
10070301	Boiling Consciousness	地下通路の果てに遺跡が高々とそびえ立っている。グレイレイヴンは手掛かりを求めて遺跡内部へ入った。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0702.png		101	305				1								9	66		1		50	15	300	10070204				100701090	10070109	100709	10070109				15	70	10			1	1100731	3100731		3	Have all members survive	Die less than once	Die less than twice							1		2	1	1006						12	1		Rectangle			1	2	3		
10070302	Besieged	ナナミに接続なしでグレイレイヴンの状況を確認できる方法を教わり、一緒に遺跡の奥へと進むことにした。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1								10	66		1		50	15	300	10070301				100701100	10070110	100710	10070110				15	70	10			1	1100732			3	Have all members survive	Die less than once	Die less than twice							1		2	1							12	1		Square	82		1	2	3		
10070303	Two Frontlines	遺跡内部は迷宮のように入り組んでいた。帰り道が閉ざされてしまい、先へと進むしか他なくなった。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1								11	66		1		50	15	300	10070302				100701110	10070111	100711	10070111				15	70	10			1	1100733	3100733		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	83		1	2	3		
10070304	End of the Path	遺跡の奥には何もなく、行き止まりだった。皆が戻ろうとした時、ナナミがスイッチを……	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0703.png		112	302				1								12	66		1		50	15	300	10070303				100701120	10070112	100712	10070112				15	70	10			1	1100734	3100734		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	84		1	2	3		
10080101	Dawn	帕弥什一举感染统治局外围的感染体和空中的伊甸，危亡之间哈桑让你孤军出战，目标：统治局！	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								1	68		1		53	15	300	11060106				100801010	10080101	100801	10080101				15	80	10			1	1100811	3100811		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	85		1	2	3		
10080102	Potential Unlocked	グレイレイヴンは遺跡を通り抜け、統治局にたどり着いた。そこで待ち受けていたのは、かつての仲間の成れの果てだった……	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								2	68		1		53	15	300	10080101				100801020	10080102	100802	10080102				15	80	10			1	1100812			3	Have all members survive	Die less than once	Die less than twice							1		2	1	1007						12	1		Square			1	2	3		
10080103	Obstacle	パニシングに侵蝕された仲間に加えて最初に遭遇した特異体も現れ、グレイレイヴンの行く手に立ち塞がった。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	308				1								3	68		1		53	15	300	10080102				100801030	10080103	100803	10080103				15	80	10			1	1100813	3100813		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	87		1	2	3		
10080104	Clone	感染体们的愿望是包含自身在内的毁灭，一旦伊甸被帕弥什占领，那事情将不可收拾，突破过去。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0801.png		111	308				1								4	68		1		53	15	300	10080103				100801040	10080104	100804	10080104				15	80	10			1	1100814	3100814		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	88		1	2	3		
10080201	Weeping Rose	统治局毫无疑问是一个不见底的深渊，而根据七实所说的，帕弥什的主电脑放在了最下层。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								5	69		1		53	15	300	10080104				100801050	10080105	100805	10080105				15	80	10			1	1100821	3100821		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	89		1	2	3		
10080202	Path of Torture	ルナの手により蘇ったティファが深淵への道を守っている。まずはティファの操る侵蝕体を倒さなければならない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1								6	69		1		53	15	300	10080201				100801060	10080106	100806	10080106				15	80	10			1	1100822	3100822		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	90		1	2	3		
10080203	Remnants	ティファは最後の力を振り絞り、リーの身体の制御を奪った。リーを傷つけないようにティファを攻撃しなければ。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	307				1								7	69		1		53	15	300	10080202				100801070	10080107	100807	10080107				15	80	10			1	1100823	3100823		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	91		1	2	3		
10080204	Trial of Torture	リーは自力でティファの制御から逃れた。隙を突いてティファを破壊せよ。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0802.png		111	307				1								8	69		1		53	15	300	10080203				100801080	10080108	100808	10080108				15	80	10			1	1100824	3100824		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	92		1	2	3		
10080301	Justice	深淵に至るまでの階層には様々なガードが配備されている。この層に配備された侵蝕体はパニシングを植え付けてくるようだ。攻撃には細心の注意を払わなければならない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	307				1								9	70		1		53	15	300	10080204				100801090	10080109	100809	10080109				15	80	10			1	1100831			3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	93		1	2	3		
10080302	Resistance	伝送ゲート作戦時の敵がこの区域で復活しているようだ。再びロランと戦う覚悟をしなければならない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		112	307				1								10	70		1		53	15	300	10080301				100801100	10080110	100810	10080110				15	80	10			1	1100832	3100832		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Square	94		1	2	3		
10080303	Devoured	帕弥什把庄园中无辜的保安也化成了感染体，虽然不知是否露娜所为，但现在和露西亚一起再了结它一次吧。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0803.png		112					1								11	70		1		53	15	300	10080302				100801110	10080111	100811	10080111				15	80	10			1	1100833	3100833		3	Have all members survive	Die less than once	Die less than twice							1		2	1							12	1		Rectangle			1	2	3		
10080304	Light and Shadow	最下層でグレイレイヴンを待ち受けていたのはロランではなく、その配下だった。多少気は楽になったものの、強化された侵蝕体相手に油断はできない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0804.png		112					1								12	70		1		53	15	300	10080303				100801120	10080112	100812	10080112				15	80	10			1	1100834	3100834		3	Have all members survive	Die less than once	Clear in 150s							1		2	1							12	1		Rectangle	96		1	2	3		
