Id	CharacterId	ResourcesId	Name	Quality	Description	WorldDescription	Icon	BigIcon	SkipIdParams[0]	SkipIdParams[1]	SkipIdParams[2]	SkipIdParams[3]	SkipIdParams[4]	Priority	ItemKey	ItemCount	SmallHeadIcon	BigHeadIcon	RoundnessNotItemHeadIcon	RoundnessHeadIcon	BigRoundnessHeadIcon	HalfBodyImage	RoleCharacterBigImage	RoundnessNotItemHeadIconLiberation	SmallHeadIconLiberation	BigHeadIconLiberation	CharacterIcon
6000105	1111002	1110205	Starry Desert	5	Horizon Collection — Sophia: Silverfang	A coating inspired by Sophia's memories of Akdilek. It gives a feeling of the sand sea and the clear starry night outside the train, making Sophia feel like being at Akdilek.	Assets/Product/Texture/Image/IconToolsSp/Clo11010019031Sp.png	Assets/Product/Texture/Image/IconTools/Clo11010019031.png	10016					555	32	21	Assets/Product/Texture/Image/Role/RoleHeadSufeiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadSufeiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2SufeiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya5.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000105.png
6000201	1121002	1120201	Generic	1	Default — Chrome: Arclight	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo11210020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210020101.png	19020					554	32	3	Assets/Product/Texture/Image/Role/RoleHeadKuluomu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KuluomuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu5.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000202	1121002	1120202	Generic - Modified	2	Default — Chrome: Arclight	The outfit designed by awakened Constructs to their liking after gaining the permission to do so.	Assets/Product/Texture/Image/IconToolsSp/Clo11210020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210020102.png	19020					553	32	6	Assets/Product/Texture/Image/Role/RoleHeadKuluomu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KuluomuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu5.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000203	1121002	1120203	Generic - Final	2	Default — Chrome: Arclight	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo11210020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210020103.png	19020					552	32	9	Assets/Product/Texture/Image/Role/RoleHeadKuluomu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KuluomuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu5.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000204	1121002	1120204	Dream Eater	5	Corrosion — Chrome: Arclight	Contrary to the usual style of its user, this coating has a wild and aggressive design that exposes some of his rarely seen characteristics. It is equipped with high-density creature filters, and the special boosters installed in its arms and legs provide formidable burst power and dexterity.	Assets/Product/Texture/Image/IconToolsSp/Clo11210029071Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210029071.png	10016					551	32	14	Assets/Product/Texture/Image/Role/RoleHeadKuluomu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KuluomuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu5.png	Assets/Product/Texture/Image/Role/RoleHeadKuluomu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000204.png
6210401	1021004	1020401	Generic	1	Default — Lucia: Plume	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo10210040101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210040101.png	19021					539	32	3	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya1.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR4Luxiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR4LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya5.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6210402	1021004	1020402	Generic - Modified	2	Default — Lucia: Plume	The outfit designed by awakened Constructs to their liking after gaining the permission to do so.	Assets/Product/Texture/Image/IconToolsSp/Clo10210040102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210040102.png	19021					538	32	6	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya1.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR4Luxiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR4LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya5.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6210403	1021004	1020403	Generic - Final	2	Default — Lucia: Plume	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo10210040103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210040103.png	19021					537	32	9	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya1.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR4Luxiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR4LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya5.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6210404	1021004	1020404	Eventide Glow	6	Fairy Garment — Lucia: Plume	This Coating features classic eastern elements by using crimson tassels, a bronze mirror, and cloud patterns. It is also equipped with the special expansion "Illusion", but modified specifically to Lucia's energy form.	Assets/Product/Texture/Image/IconToolsSp/Clo10210049141Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210049141.png	10016					536	32	84	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya1.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR4Luxiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR4LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya5.png	Assets/Product/Texture/Image/Role/RoleHeadR4Luxiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6210404.png
6000301	1131002	1130201	Generic	1	Default - Vera: Rozen	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo11310020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310020101.png	19022					529	32	3	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000302	1131002	1130202	Generic - Modified	2	Default - Vera: Rozen	The outfit designed by awakened Constructs to their liking after gaining the permission to do so.	Assets/Product/Texture/Image/IconToolsSp/Clo11310020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310020102.png	19022					528	32	6	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000303	1131002	1130203	Generic - Final	2	Default - Vera: Rozen	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo11310020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310020103.png	19022					527	32	9	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000304	1131002	1130204	Night Fever	5	New Life — Vera: Rozen	Themed around the punk fashion in the Golden Age, it is merely a decorative coating that will not improve the combat ability. However, it does give you an impulse to jump on the stage, sing your lungs out, and smash a guitar.	Assets/Product/Texture/Image/IconToolsSp/Clo11310029181Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310029181.png						526	32	21	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000304.png
6000401	1511003	1511301	Generic	1	Default - Camu: Crocotta	The default coating given to the Transcendant.	Assets/Product/Texture/Image/IconToolsSp/Clo15110030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110030101.png	19023					519	32	3	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000402	1511003	1511302	Generic - Modified	2	Default - Camu: Crocotta	The enhanced coating given to the awakened Transcendant.	Assets/Product/Texture/Image/IconToolsSp/Clo15110030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110030102.png	19023					518	32	6	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000403	1511003	1511303	Generic - Final	2	Default - Camu: Crocotta	The ultimate coating given to the Transcendant who reaches the Ultima Rank.	Assets/Product/Texture/Image/IconToolsSp/Clo15110030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110030103.png	19023					517	32	9	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000404	1511003	1511304	Yaksha Undertow	5	New Life - Camu: Crocotta	An oriental style coating that resembles the traditional garment people usually wear for ceremonies. Together with his unusual Inver-Device, Camu looks quite like a ghoul, an intimidating creature in the legends of the Golden Age.	Assets/Product/Texture/Image/IconToolsSp/Clo15110039161Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110039161.png	20011					516	32	14	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000404.png
6905301	1051003	11050301	Jolly Santanami	5	Festivals — Nanami: Pulse	A classic red and white combination with cute accessories, obviously associated to its user's preference. As for the unnecessary woolen collar... "To make Commandant warm, of course!" Said the girl with her arms wide open.	Assets/Product/Texture/Image/IconToolsSp/Clo10510039111Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510039111.png						750	32	33	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	
6902301	1021003	11020301	Volatile Priestess	5	Festivals — Lucia: Crimson Abyss	This coating was recreated based on ancient legends from the database, where gods were calmed and worshipped by humans. Perhaps the wearer of this outfit would also make a suited choice in the post-apocalyptic world corrupted by Punishing.	Assets/Product/Texture/Image/IconToolsSp/Clo10310029221Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310029221.png						715	32	84	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	
6903201	1031002	11030201	Spring Breeze	5	Festivals — Liv: Lux	Orioles hop around bamboos as the spring breeze gently goes past trees, bringing fallen petals back to the branches.	Assets/Product/Texture/Image/IconToolsSp/Clo10210039221Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210039221.png						705	32	21	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2S.png	
6907301	1071003	11070301	Bloody Love	5	Paradise Lost — Karenina: Ember	Afraid of needles? But you won’t get better without a little jab... C’mon, trust your nurse on this. It won’t hurt a bit. Pain, pain, blow away! Til the ends of milky way!	Assets/Product/Texture/Image/IconToolsSp/Clo10710039251Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710039251.png						755	32	21	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2.png	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	
6610306	1061003	1060306	Spectral Parade	6	Hallow Collection — Kamui: Tenebrion	A shade blinking into the night, a clear mind hidden in masks. The annual day of the saints is a festival where you can forget your troubles. Constructs see death lightly—anchor him in your mind, and he will cross the underworld to return to you.	Assets/Product/Texture/Image/IconToolsSp/Clo10610039201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610039201.png						594	32	84	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2SS.png	
