Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
1253	3016013	3	40	30160133	30160133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016013
1254	3016013	4	45	30160134	30160134	15280	605												3016013
1255	3026013	0	25	30260130	30260130	700	601	1	10000	40104	4							5000	3026013
1256	3026013	1	30	30260131	30260131	2360	602	1	20000	40100	4	40104	4					5000	3026013
1257	3026013	2	35	30260132	30260132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026013
1258	3026013	3	40	30260133	30260133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026013
1259	3026013	4	45	30260134	30260134	15280	605												3026013
1260	3036013	0	25	30360130	30360130	700	601	1	10000	40104	4							5000	3036013
1261	3036013	1	30	30360131	30360131	2360	602	1	20000	40100	4	40104	4					5000	3036013
1262	3036013	2	35	30360132	30360132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036013
1263	3036013	3	40	30360133	30360133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036013
1264	3036013	4	45	30360134	30360134	15280	605												3036013
1265	3046013	0	25	30460130	30460130	700	601	1	10000	40104	4							5000	3046013
1266	3046013	1	30	30460131	30460131	2360	602	1	20000	40100	4	40104	4					5000	3046013
1267	3046013	2	35	30460132	30460132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046013
1268	3046013	3	40	30460133	30460133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046013
1269	3046013	4	45	30460134	30460134	15280	605												3046013
1270	3056013	0	25	30560130	30560130	700	601	1	10000	40104	4							5000	3056013
1271	3056013	1	30	30560131	30560131	2360	602	1	20000	40100	4	40104	4					5000	3056013
1272	3056013	2	35	30560132	30560132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056013
1273	3056013	3	40	30560133	30560133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056013
1274	3056013	4	45	30560134	30560134	15280	605												3056013
1275	3066013	0	25	30660130	30660130	700	601	1	10000	40104	4							5000	3066013
1276	3066013	1	30	30660131	30660131	2360	602	1	20000	40100	4	40104	4					5000	3066013
1277	3066013	2	35	30660132	30660132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066013
1278	3066013	3	40	30660133	30660133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066013
1279	3066013	4	45	30660134	30660134	15280	605												3066013
1280	3016015	0	25	30160150	30160150	700	601	1	10000	40104	4							5000	3016015
1281	3016015	1	30	30160151	30160151	2360	602	1	20000	40100	4	40104	4					5000	3016015
1282	3016015	2	35	30160152	30160152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016015
1283	3016015	3	40	30160153	30160153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016015
1284	3016015	4	45	30160154	30160154	15280	605												3016015
1285	3026015	0	25	30260150	30260150	700	601	1	10000	40104	4							5000	3026015
1286	3026015	1	30	30260151	30260151	2360	602	1	20000	40100	4	40104	4					5000	3026015
1287	3026015	2	35	30260152	30260152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026015
1288	3026015	3	40	30260153	30260153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026015
1289	3026015	4	45	30260154	30260154	15280	605												3026015
1290	3036015	0	25	30360150	30360150	700	601	1	10000	40104	4							5000	3036015
1291	3036015	1	30	30360151	30360151	2360	602	1	20000	40100	4	40104	4					5000	3036015
1292	3036015	2	35	30360152	30360152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036015
1293	3036015	3	40	30360153	30360153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036015
1294	3036015	4	45	30360154	30360154	15280	605												3036015
1295	3046015	0	25	30460150	30460150	700	601	1	10000	40104	4							5000	3046015
1296	3046015	1	30	30460151	30460151	2360	602	1	20000	40100	4	40104	4					5000	3046015
1297	3046015	2	35	30460152	30460152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046015
1298	3046015	3	40	30460153	30460153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046015
1299	3046015	4	45	30460154	30460154	15280	605												3046015
1300	3056015	0	25	30560150	30560150	700	601	1	10000	40104	4							5000	3056015
1301	3056015	1	30	30560151	30560151	2360	602	1	20000	40100	4	40104	4					5000	3056015
1302	3056015	2	35	30560152	30560152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056015
1303	3056015	3	40	30560153	30560153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056015
1304	3056015	4	45	30560154	30560154	15280	605												3056015
1305	3066015	0	25	30660150	30660150	700	601	1	10000	40104	4							5000	3066015
1306	3066015	1	30	30660151	30660151	2360	602	1	20000	40100	4	40104	4					5000	3066015
1307	3066015	2	35	30660152	30660152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066015
1308	3066015	3	40	30660153	30660153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066015
1309	3066015	4	45	30660154	30660154	15280	605												3066015
1310	3016016	0	25	30160160	30160160	700	601	1	10000	40104	4							5000	3016016
1311	3016016	1	30	30160161	30160161	2360	602	1	20000	40100	4	40104	4					5000	3016016
1312	3016016	2	35	30160162	30160162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016016
1313	3016016	3	40	30160163	30160163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016016
1314	3016016	4	45	30160164	30160164	15280	605												3016016
1315	3026016	0	25	30260160	30260160	700	601	1	10000	40104	4							5000	3026016
1316	3026016	1	30	30260161	30260161	2360	602	1	20000	40100	4	40104	4					5000	3026016
1317	3026016	2	35	30260162	30260162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026016
1318	3026016	3	40	30260163	30260163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026016
1319	3026016	4	45	30260164	30260164	15280	605												3026016
1320	3036016	0	25	30360160	30360160	700	601	1	10000	40104	4							5000	3036016
1321	3036016	1	30	30360161	30360161	2360	602	1	20000	40100	4	40104	4					5000	3036016
1322	3036016	2	35	30360162	30360162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036016
1323	3036016	3	40	30360163	30360163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036016
1324	3036016	4	45	30360164	30360164	15280	605												3036016
1325	3046016	0	25	30460160	30460160	700	601	1	10000	40104	4							5000	3046016
1326	3046016	1	30	30460161	30460161	2360	602	1	20000	40100	4	40104	4					5000	3046016
1327	3046016	2	35	30460162	30460162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046016
1328	3046016	3	40	30460163	30460163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046016
1329	3046016	4	45	30460164	30460164	15280	605												3046016
1330	3056016	0	25	30560160	30560160	700	601	1	10000	40104	4							5000	3056016
1331	3056016	1	30	30560161	30560161	2360	602	1	20000	40100	4	40104	4					5000	3056016
1332	3056016	2	35	30560162	30560162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056016
1333	3056016	3	40	30560163	30560163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056016
1334	3056016	4	45	30560164	30560164	15280	605												3056016
1335	3066016	0	25	30660160	30660160	700	601	1	10000	40104	4							5000	3066016
1336	3066016	1	30	30660161	30660161	2360	602	1	20000	40100	4	40104	4					5000	3066016
1337	3066016	2	35	30660162	30660162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066016
1338	3066016	3	40	30660163	30660163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066016
1339	3066016	4	45	30660164	30660164	15280	605												3066016
1340	3015051	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015051
1341	3015051	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015051
1342	3015051	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015051
1343	3015051	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015051
1344	3015051	4	45	30150504	30150504	11050	505												3015051
1345	3025051	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3025051
1346	3025051	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3025051
1347	3025051	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025051
1348	3025051	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025051
1349	3025051	4	45	30250504	30250504	11050	505												3025051
1350	3035051	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3035051
1351	3035051	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3035051
1352	3035051	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035051
1353	3035051	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035051
1354	3035051	4	45	30350504	30350504	11050	505												3035051
1355	3045051	0	25	30450500	30450500	500	501	1	10000	40104	3							5000	3015051
1356	3045051	1	30	30450501	30450501	1680	502	1	20000	40100	3	40104	3					5000	3015051
1357	3045051	2	35	30450502	30450502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015051
1358	3045051	3	40	30450503	30450503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015051
1359	3045051	4	45	30450504	30450504	11050	505												3015051
1360	3055051	0	25	30550500	30550500	500	501	1	10000	40104	3							5000	3025051
1361	3055051	1	30	30550501	30550501	1680	502	1	20000	40100	3	40104	3					5000	3025051
1362	3055051	2	35	30550502	30550502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025051
1363	3055051	3	40	30550503	30550503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025051
1364	3055051	4	45	30550504	30550504	11050	505												3025051
1365	3065051	0	25	30650500	30650500	500	501	1	10000	40104	3							5000	3035051
1366	3065051	1	30	30650501	30650501	1680	502	1	20000	40100	3	40104	3					5000	3035051
1367	3065051	2	35	30650502	30650502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035051
1368	3065051	3	40	30650503	30650503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035051
1369	3065051	4	45	30650504	30650504	11050	505												3035051
1370	3015052	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015052
1371	3015052	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1372	3015052	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1373	3015052	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1374	3015052	4	45	30150504	30150504	11050	505												3015052
1375	3025052	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3015052
1376	3025052	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1377	3025052	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1378	3025052	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1379	3025052	4	45	30250504	30250504	11050	505												3015052
1380	3035052	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3015052
1381	3035052	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1382	3035052	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1383	3035052	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1384	3035052	4	45	30350504	30350504	11050	505												3015052
1385	3045052	0	25	30450500	30450500	500	501	1	10000	40104	3							5000	3015052
1386	3045052	1	30	30450501	30450501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1387	3045052	2	35	30450502	30450502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1388	3045052	3	40	30450503	30450503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1389	3045052	4	45	30450504	30450504	11050	505												3015052
1390	3055052	0	25	30550500	30550500	500	501	1	10000	40104	3							5000	3015052
1391	3055052	1	30	30550501	30550501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1392	3055052	2	35	30550502	30550502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1393	3055052	3	40	30550503	30550503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1394	3055052	4	45	30550504	30550504	11050	505												3015052
1395	3065052	0	25	30650500	30650500	500	501	1	10000	40104	3							5000	3015052
1396	3065052	1	30	30650501	30650501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1397	3065052	2	35	30650502	30650502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1398	3065052	3	40	30650503	30650503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1399	3065052	4	45	30650504	30650504	11050	505												3015052
1400	3015055	0	25	30150550	30150550	500	501	1	10000	40104	3							5000	3015055
1401	3015055	1	30	30150551	30150551	1680	502	1	20000	40100	3	40104	3					5000	3015055
1402	3015055	2	35	30150552	30150552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
1403	3015055	3	40	30150553	30150553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
1404	3015055	4	45	30150554	30150554	11050	505												3015055
1405	3025055	0	25	30250550	30250550	500	501	1	10000	40104	3							5000	3015055
1406	3025055	1	30	30250551	30250551	1680	502	1	20000	40100	3	40104	3					5000	3015055
1407	3025055	2	35	30250552	30250552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
1408	3025055	3	40	30250553	30250553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
1409	3025055	4	45	30250554	30250554	11050	505												3015055
1410	3035055	0	25	30350550	30350550	500	501	1	10000	40104	3							5000	3015055
1411	3035055	1	30	30350551	30350551	1680	502	1	20000	40100	3	40104	3					5000	3015055
1412	3035055	2	35	30350552	30350552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
1413	3035055	3	40	30350553	30350553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
1414	3035055	4	45	30350554	30350554	11050	505												3015055
1415	3045055	0	25	30450550	30450550	500	501	1	10000	40104	3							5000	3015055
1416	3045055	1	30	30450551	30450551	1680	502	1	20000	40100	3	40104	3					5000	3015055
1417	3045055	2	35	30450552	30450552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
1418	3045055	3	40	30450553	30450553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
1419	3045055	4	45	30450554	30450554	11050	505												3015055
1420	3055055	0	25	30550550	30550550	500	501	1	10000	40104	3							5000	3015055
1421	3055055	1	30	30550551	30550551	1680	502	1	20000	40100	3	40104	3					5000	3015055
1422	3055055	2	35	30550552	30550552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
1423	3055055	3	40	30550553	30550553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
1424	3055055	4	45	30550554	30550554	11050	505												3015055
1425	3065055	0	25	30650550	30650550	500	501	1	10000	40104	3							5000	3015055
1426	3065055	1	30	30650551	30650551	1680	502	1	20000	40100	3	40104	3					5000	3015055
1427	3065055	2	35	30650552	30650552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
1428	3065055	3	40	30650553	30650553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
1429	3065055	4	45	30650554	30650554	11050	505												3015055
1430	3015056	0	25	30150560	30150560	500	501	1	10000	40104	3							5000	3015056
1431	3015056	1	30	30150561	30150561	1680	502	1	20000	40100	3	40104	3					5000	3015056
1432	3015056	2	35	30150562	30150562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
1433	3015056	3	40	30150563	30150563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
1434	3015056	4	45	30150564	30150564	11050	505												3015056
1435	3025056	0	25	30250560	30250560	500	501	1	10000	40104	3							5000	3015056
1436	3025056	1	30	30250561	30250561	1680	502	1	20000	40100	3	40104	3					5000	3015056
1437	3025056	2	35	30250562	30250562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
1438	3025056	3	40	30250563	30250563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
1439	3025056	4	45	30250564	30250564	11050	505												3015056
1440	3035056	0	25	30350560	30350560	500	501	1	10000	40104	3							5000	3015056
1441	3035056	1	30	30350561	30350561	1680	502	1	20000	40100	3	40104	3					5000	3015056
1442	3035056	2	35	30350562	30350562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
1443	3035056	3	40	30350563	30350563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
1444	3035056	4	45	30350564	30350564	11050	505												3015056
1445	3045056	0	25	30450560	30450560	500	501	1	10000	40104	3							5000	3015056
1446	3045056	1	30	30450561	30450561	1680	502	1	20000	40100	3	40104	3					5000	3015056
1447	3045056	2	35	30450562	30450562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
1448	3045056	3	40	30450563	30450563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
1449	3045056	4	45	30450564	30450564	11050	505												3015056
1450	3055056	0	25	30550560	30550560	500	501	1	10000	40104	3							5000	3015056
1451	3055056	1	30	30550561	30550561	1680	502	1	20000	40100	3	40104	3					5000	3015056
1452	3055056	2	35	30550562	30550562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
1453	3055056	3	40	30550563	30550563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
1454	3055056	4	45	30550564	30550564	11050	505												3015056
1455	3065056	0	25	30650560	30650560	500	501	1	10000	40104	3							5000	3015056
1456	3065056	1	30	30650561	30650561	1680	502	1	20000	40100	3	40104	3					5000	3015056
1457	3065056	2	35	30650562	30650562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
1458	3065056	3	40	30650563	30650563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
1459	3065056	4	45	30650564	30650564	11050	505												3015056
20000	3015501	0	25	30155010	30155010	500	501	1	10000	40104	3							5000	3015501
20001	3015501	1	30	30155011	30155011	1680	502	1	20000	40100	3	40104	3					5000	3015501
20002	3015501	2	35	30155012	30155012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015501
20003	3015501	3	40	30155013	30155013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015501
20004	3015501	4	45	30155014	30155014	11050	505												3015501
20005	3025501	0	25	30255010	30255010	500	501	1	10000	40104	3							5000	3025501
20006	3025501	1	30	30255011	30255011	1680	502	1	20000	40100	3	40104	3					5000	3025501
20007	3025501	2	35	30255012	30255012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025501
20008	3025501	3	40	30255013	30255013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025501
20009	3025501	4	45	30255014	30255014	11050	505												3025501
20010	3035501	0	25	30355010	30355010	500	501	1	10000	40104	3							5000	3035501
20011	3035501	1	30	30355011	30355011	1680	502	1	20000	40100	3	40104	3					5000	3035501
20012	3035501	2	35	30355012	30355012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035501
20013	3035501	3	40	30355013	30355013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035501
20014	3035501	4	45	30355014	30355014	11050	505												3035501
20015	3045501	0	25	30455010	30455010	500	501	1	10000	40104	3							5000	3045501
20016	3045501	1	30	30455011	30455011	1680	502	1	20000	40100	3	40104	3					5000	3045501
20017	3045501	2	35	30455012	30455012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045501
20018	3045501	3	40	30455013	30455013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045501
20019	3045501	4	45	30455014	30455014	11050	505												3045501
30000	3015650	0	25	30156500	30156500	500	501	1	10000	40104	3							5000	3015650
30001	3015650	1	30	30156501	30156501	1680	502	1	20000	40100	3	40104	3					5000	3015650
30002	3015650	2	35	30156502	30156502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015650
30003	3015650	3	40	30156503	30156503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015650
30004	3015650	4	45	30156504	30156504	11050	505												3015650
30005	3025650	0	25	30256500	30256500	500	501	1	10000	40104	3							5000	3025650
30006	3025650	1	30	30256501	30256501	1680	502	1	20000	40100	3	40104	3					5000	3025650
30007	3025650	2	35	30256502	30256502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025650
30008	3025650	3	40	30256503	30256503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025650
30009	3025650	4	45	30256504	30256504	11050	505												3025650
30010	3035650	0	25	30356500	30356500	500	501	1	10000	40104	3							5000	3035650
30011	3035650	1	30	30356501	30356501	1680	502	1	20000	40100	3	40104	3					5000	3035650
30012	3035650	2	35	30356502	30356502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035650
30013	3035650	3	40	30356503	30356503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035650
30014	3035650	4	45	30356504	30356504	11050	505												3035650
30015	3045650	0	25	30456500	30456500	500	501	1	10000	40104	3							5000	3045650
30016	3045650	1	30	30456501	30456501	1680	502	1	20000	40100	3	40104	3					5000	3045650
30017	3045650	2	35	30456502	30456502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045650
30018	3045650	3	40	30456503	30456503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045650
30019	3045650	4	45	30456504	30456504	11050	505												3045650
30020	3055650	0	25	30556500	30556500	500	501	1	10000	40104	3							5000	3055650
30021	3055650	1	30	30556501	30556501	1680	502	1	20000	40100	3	40104	3					5000	3055650
30022	3055650	2	35	30556502	30556502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055650
30023	3055650	3	40	30556503	30556503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055650
30024	3055650	4	45	30556504	30556504	11050	505												3055650
30025	3065650	0	25	30656500	30656500	500	501	1	10000	40104	3							5000	3065650
30026	3065650	1	30	30656501	30656501	1680	502	1	20000	40100	3	40104	3					5000	3065650
30027	3065650	2	35	30656502	30656502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065650
30028	3065650	3	40	30656503	30656503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065650
30029	3065650	4	45	30656504	30656504	11050	505												3065650
20020	3018053	0	25	30180530	30180530	500	501	1	10000	40104	3							5000	3018053
20021	3018053	1	30	30180531	30180531	1680	502	1	20000	40100	3	40104	3					5000	3018053
20022	3018053	2	35	30180532	30180532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3018053
20023	3018053	3	40	30180533	30180533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3018053
20024	3018053	4	45	30180534	30180534	11050	505												3018053
20025	3028053	0	25	30280530	30280530	500	501	1	10000	40104	3							5000	3028053
20026	3028053	1	30	30280531	30280531	1680	502	1	20000	40100	3	40104	3					5000	3028053
20027	3028053	2	35	30280532	30280532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3028053
20028	3028053	3	40	30280533	30280533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3028053
20029	3028053	4	45	30280534	30280534	11050	505												3028053
20030	3038053	0	25	30380530	30380530	500	501	1	10000	40104	3							5000	3038053
20031	3038053	1	30	30380531	30380531	1680	502	1	20000	40100	3	40104	3					5000	3038053
20032	3038053	2	35	30380532	30380532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3038053
20033	3038053	3	40	30380533	30380533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3038053
20034	3038053	4	45	30380534	30380534	11050	505												3038053
20035	3048053	0	25	30480530	30480530	500	501	1	10000	40104	3							5000	3048053
20036	3048053	1	30	30480531	30480531	1680	502	1	20000	40100	3	40104	3					5000	3048053
20037	3048053	2	35	30480532	30480532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3048053
20038	3048053	3	40	30480533	30480533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3048053
20039	3048053	4	45	30480534	30480534	11050	505												3048053
20040	3058053	0	25	30580530	30580530	500	501	1	10000	40104	3							5000	3058053
20041	3058053	1	30	30580531	30580531	1680	502	1	20000	40100	3	40104	3					5000	3058053
20042	3058053	2	35	30580532	30580532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3058053
20043	3058053	3	40	30580533	30580533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3058053
20044	3058053	4	45	30580534	30580534	11050	505												3058053
20045	3068053	0	25	30680530	30680530	500	501	1	10000	40104	3							5000	3068053
20046	3068053	1	30	30680531	30680531	1680	502	1	20000	40100	3	40104	3					5000	3068053
20047	3068053	2	35	30680532	30680532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3068053
20048	3068053	3	40	30680533	30680533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3068053
20049	3068053	4	45	30680534	30680534	11050	505												3068053
