Id	IsMask	MaskTarget	Type	Icon	Name	DescriptionType	Text	Duration
30090540	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Luyao	1	Stop it, sister. Why don't we just forget him and live our own happy life?	3
30090541	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	Oh darling... Why are you so rude to me!?	3
30090542	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	Now that he is successful, he has forgotten us. Why should I care about such a heartless man?	3
30090543	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	Ha, haha... Yao is gone... My Yao... She's gone... Hahaha...	3
30090544	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	I thought you only wanted Minghe and me...	3
30090545	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	Yao means the world to me. How dare you do this to her? You will all die!	3
30090546	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	...Hah... Nobody will compete with me now...	3
30090547	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	How ruthless of you to murder my sisters... And how stupid of me to let you do it!	3
30090548	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	What a fool I am... What a laughable fate... Ahahahaha!	3
30090549	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	Pff, what a pretentious poser. So weak.	3
30090550	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	Don't worry, sister. I shall take his soul!	3
30090551	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	...	3
30090552	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	Darling! You have already hurt my sisters... Do you really have to do this to me?	3
30090553	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	Ming, we must give this traitor a lesson!	3
30090554	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Chensha	1	Stop, you filthy lecher! This is the final warning!	3
30090555	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	It started from me... And it shall end with me today!	3
30090556	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Minghe	1	Ha, ha... Darling, I'll be out soon... I'm coming for you...	3
30090557	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Look at me... Look at this gorgeous, elegant frame of mine... Why are you still staying away?	3
30090558	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	In my dream, my darling was handsome and loving... But now everything is in vain!	3
30090559	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Pff, ha, hahaha! I knew this day would come... He is a heartless man after all...	3
30090560	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Hah! Why would you do this... You're a female too, aren't you?	3
30090561	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Alas... All those days wasted in the ship... Yet, I can't do anything when I face my destruction...	3
30090562	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	It's just my own obsession... Forget me, darling... As I part ways with you...	3
30090563	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Bah! Only a shameless fool would call for help! A true hero shall face me one-on-one!	3
30090564	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Only I can be with my darling... I'll slay anyone who gets in my way!	3
30090565	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Why don't you stay to enjoy this view...? Two lonely people would make a perfect couple, you and me.	3
30090566	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	They say love is like sand, but why do so many clutch at it?	3
30090567	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	The yard covered in frost, a lone wanderer standing under the moon... Could it be my darling finally back?	3
30090568	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Darling... Why are you so heartless...	3
30090569	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	Now that you are with someone else... Have you already forgotten me?	3
30090570	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Yazi	1	How dare you show this affection in front of me... How infuriating!	3
101010101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Those Corrupted are...?	
101010102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Scavenging parts from Constructs to augment their own bodies.	
101010103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	The more primitive the Corrupted, the more they desire power.	
101010104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Seeing them use our comrades' bodies like that...	
101010105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	We've got to stop them!	
101010106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Regrettably, he... has just lost consciousness...	
101010107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	There are survivors up ahead!	
101010201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Don't hold back, Lucia. This is a stress test for your new arm.	
101010202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Well, in that case—	
101010203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Biometrics are normal... How do you feel, Lucia?	
101010204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Like I'm reborn.	
101010205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Good. Now let's take care of the final wave!	
101010211	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	[Lotus Dual Blade] Command:	2	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR1luxiya02.png	
101010212	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	[Lotus Dual Blade] Command:	2	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR1luxiya03.png	
101010213	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	[Lotus Dual Blade] Command:	2	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR1luxiya01.png	
101010214	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	<color=#ffda58>[3-Ping]</color> with any color.	
101010215	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Then ping a <color=#ff5656>[Red Orb]</color> to enter [Lotus Dual Blade] state.	
101010216	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Good! Now wipe out the enemies while I'm still in Lotus Blade stance!	
101010217	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	In <color=#ff5656>[Lotus Dual Blade]</color> state, <color=#ff5656>Basic Attacks</color> will become enhanced.	
101010301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	An Energy Core, a Plasma Compressor, and a Superconductor Coil... These are the 3 Levi-Gun components I'll need.	
101010302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	I have marked the component positions!	
101010303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Sorry, everyone... That's all I can do now.	
101010304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	These must be the crates.	
101010305	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Thank you... Please bear with me. Reactivating core, removing limiters, recalibrating lenses...	
101010306	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Done! These two units are back in action...	
101010307	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Construct Liv, reporting for duty, Commandant!	
101010401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Commandant, you should familiarize yourself with Liv's functions first. Liv.	
101010402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Yes!	
101010403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Tap my frame on the right, Commandant, and I will join the battle.	
101010404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	I'll make sure I'm helpful...!	
101010405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Pinging a <color=#ff5656>[Red Orb]</color> after any <color=#ffda58>[3-Ping]</color> will trigger my Core Skill.	
101010406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	The M.I.N.D.s of these Construct soldiers have been infected.	
101010407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Luckily they aren't fully corrupted. Once they're fixed, we should be able to access most of their memories.	
101010421	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	[Laser Cluster] Command:	2	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR1Lifu01.png	
101020101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Stop right there...	
101020102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Artist	1	Heeheeheeheee... You humans... cannot appreciate... real art...	
101020103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	I've never seen Lee so angry...	
101020104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	...	
101020105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Me neither.	
101020106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	Corrupted	1	Defend... the leader...	
101020107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	Corrupted	1	Break... our chains...	
101020108	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Artist	1	What...? Why are they... still after me...	
101020109	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Artist	1	Huff, huff... Too much paint...	
101020110	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Artist	1	No—!	
101020111	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Tch... so close!	
101020201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	One of its paint canisters must have been hit.	
101020202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	The paint trail should lead us right to it.	
101020203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Don't get too close to the paint though. The low temperature might affect your movement.	
101020204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	If you find yourself getting lost in the fog, follow me.	
101020205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Huh... It's not here?	
101020206	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	New Variant	1	Plebs... can never... appreciate my work... Heeheehee...	
101020207	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	This just never ends...	
101020301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Liv?	
101020302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	The toy on your waist makes you seem a lot more approachable, Lucia.	
101020303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Does it...?	
101020304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	...	
101020305	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	What's the matter, Lucia?	
101020306	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Sorry, Commandant... I think I... lost the plushie...	
101020307	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	I... need to get it back...	
101020308	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	You look really out of it. Are you sure you're okay?	
101020309	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Lucia... I'm coming with you!	
101020310	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Found it...	
101020311	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Great...!	
101020321	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	[Laser Cluster] Command:	2	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR1Lifu01.png	
101020322	0	PanelBallBox/TopThreeBalls	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	<color=#ffda58>[3-Ping]</color> with any color.	
101020323	0	PanelBallBox/FirstBall	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Then ping 1 <color=#ff5656>[Red Orb]</color> to trigger [Laser Cluster].	
101020324	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	That's it! [Laser Cluster] deals a lot of damage. Please make good use of it!	
101020401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	We took our sweet time and now we're surrounded. Time for Plan B.	
101020402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	We'll have to activate our EM Camo to bypass their lines.	
101020403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	The EM Camo dark matter coating conceals most EM signals...	
101020404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	...which reduces the probability of detection.	
101020405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	But, there are harsh requirements for its usage.	
101020406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	If we get too close, we'd still be detected by Corrupted scanners.	
101020407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	If that happens, we might have to fight our way out. Best tread carefully.	
101030101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Strange. It still hasn't noticed us.	
101030102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Looks like it's immersed in painting.	
101030103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	No... No... My spark... It's gone... Heehee...	
101030104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	Why are they... forcing me... to choose...?	
101030105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	Humans... Ascendants... They're all the same. No one... sees the beauty in this world...	
101030106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	All they want... is to please... their own hubris... Heehee...	
101030107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	I still have an audience... I will continue to... create...	
101030108	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	Ascendants...?	
101030109	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	Oh... just humans... How dull... Heehee...	
101030110	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	Disturb me no more!	
101030111	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	I shall use my art... to spread the message of the Sage... until I fall...	
101030112	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	To bring enlightenment... to the Machines... Heehee...	
101030201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	Corrupted	1	Defend... the leader...	
101030202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	Corrupted	1	For... the rise of... the will of the... machines...	
101030203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Its followers are advancing on all sides!	
101030204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Avoid the spray cans—don't fall for the same trick twice.	
101030205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	My audience... is getting smaller... Pity... Heehee...	
101030301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Keep fighting and you'll lose all your followers.	
101030302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	...	
101030303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	It went silent...	
101030304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	...	
101030305	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	No more... audience...	
101030306	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	Graffiti Artist	1	No one to appreciate my art... Heehee...	
